Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,CLTV,Urban_Rural_Town,Urban_Rural_City,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
0,68,1,0,0,1,1.0,5,1,47.28,1,1,11,0,1,0,0,0,0,0,0,1,81.0,371.65,0.0,0,236.4,577.41,4287,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,79,0,0,0,0,0.0,21,1,42.27,0,1,7,0,0,1,0,1,1,0,1,1,96.8,2030.3,0.0,0,887.6700000000001,2907.77,4317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,67,0,0,0,0,0.0,43,1,31.83,0,1,10,1,1,0,1,1,1,0,1,1,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,2833,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,69,1,0,0,1,1.0,32,1,33.74,1,1,6,0,0,0,0,1,1,0,1,1,93.2,2931.0,0.0,0,1079.68,3992.8,5247,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,72,0,0,0,0,0.0,1,1,18.2,0,1,13,0,0,0,0,0,0,0,1,1,70.55,70.55,0.0,0,18.2,88.75,2146,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,75,1,0,0,1,1.0,29,1,25.78,1,1,28,0,0,1,0,1,1,1,0,1,98.5,3004.15,0.0,0,747.62,3754.22,5137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,67,1,0,0,1,1.0,13,1,31.7,1,1,6,0,0,0,0,1,1,1,1,1,95.25,1233.65,0.0,0,412.1,1597.66,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,72,1,0,0,1,1.0,7,1,8.92,1,1,17,0,0,0,0,0,0,0,1,1,74.4,527.9,0.0,0,62.44,557.88,4969,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,68,0,0,0,0,0.0,2,1,21.57,1,1,28,0,0,1,0,0,1,1,1,1,88.55,179.25,0.0,0,43.14,222.39,3685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,68,0,0,0,0,0.0,1,1,43.61,0,1,2,0,0,0,0,1,1,1,1,1,91.3,91.3,0.0,0,43.61,134.91,2371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,75,1,0,0,1,1.0,7,1,16.05,0,1,22,0,0,0,0,0,0,0,1,1,70.1,467.55,0.0,0,112.35,559.67,3669,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,74,1,0,0,1,1.0,57,1,49.91,1,1,21,0,1,1,0,0,1,0,1,1,95.25,5427.05,0.0,0,2844.87,8259.33,6259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,78,1,0,0,1,4.0,1,1,17.35,1,1,23,0,0,1,0,1,1,0,1,1,100.8,100.8,0.0,0,17.35,118.15,3128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,66,1,0,0,1,2.0,17,1,1.05,0,1,8,0,1,0,0,0,0,0,1,1,76.45,1233.4,0.0,0,17.85,1251.25,3266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,73,0,0,0,0,0.0,3,1,18.38,0,1,20,0,0,1,0,1,0,0,1,1,86.85,220.95,0.0,0,55.14,276.09,3561,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,79,1,0,0,1,1.0,66,1,28.86,1,1,25,0,0,1,0,1,1,0,1,1,99.5,6822.15,0.0,0,1904.76,8726.91,4479,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,69,1,0,0,1,1.0,69,1,48.88,1,1,4,0,1,1,1,1,1,0,1,1,108.4,7318.2,0.0,0,2871.9325,10690.92,4708,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
0,65,1,0,0,1,2.0,15,1,44.13,1,1,3,0,0,1,1,0,0,0,0,1,83.05,1258.3,0.0,0,661.95,2030.25,2596,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,68,0,0,0,0,0.0,56,1,34.58,1,1,4,0,1,1,0,1,1,0,1,1,104.75,5510.65,0.0,0,1936.48,7447.129999999999,5605,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,79,0,0,0,0,0.0,21,1,21.15,1,1,9,0,0,0,0,1,1,0,1,1,94.25,1973.75,0.0,0,444.15,2417.9,4819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,80,0,0,0,0,0.0,1,1,47.97,0,1,8,0,0,0,0,0,0,0,1,1,70.15,70.15,0.0,0,47.97,118.12,2825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,77,1,0,0,1,3.0,32,1,7.92,1,1,3,0,1,1,0,1,1,0,1,0,106.35,3520.75,0.0,0,253.44,3774.19,4113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,65,1,0,0,1,1.0,40,1,49.5,1,1,20,0,0,0,0,1,1,1,1,1,94.55,3640.45,0.0,0,1980.0,5620.45,5676,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,66,0,0,0,0,0.0,2,0,0.0,0,1,6,0,0,0,0,0,0,0,1,1,24.45,47.5,0.0,0,0.0,47.5,5573,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,75,0,0,0,0,0.0,7,1,39.51,1,1,13,0,0,0,0,1,0,0,0,1,84.8,546.95,0.0,0,276.57,823.52,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,74,0,0,0,0,0.0,31,1,39.36,1,1,4,0,1,0,0,1,1,0,1,1,99.95,3186.65,0.0,0,1220.16,4406.81,5362,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,80,0,0,0,0,0.0,14,1,29.96,1,1,7,0,1,1,0,1,1,0,1,1,104.85,1531.4,0.0,0,419.44,1950.84,2292,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,74,0,0,0,0,0.0,15,1,23.53,1,1,9,0,0,0,0,0,0,0,1,1,74.2,1133.9,0.0,0,352.95000000000005,1443.5400000000002,4553,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,70,1,0,0,0,0.0,59,1,10.78,1,1,15,0,0,0,0,1,1,0,1,1,93.85,5574.75,0.0,0,636.02,6202.639999999999,5390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,76,1,0,0,1,3.0,46,1,49.11,1,1,17,1,1,1,0,1,0,0,1,1,100.7,4541.2,0.0,0,2259.06,6753.619999999999,5712,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,72,0,0,0,0,0.0,25,1,36.36,1,1,6,0,1,0,0,0,1,0,1,1,89.7,2187.55,0.0,0,909.0,3073.2200000000003,4078,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,66,0,0,0,0,0.0,16,1,32.11,1,1,14,0,0,0,0,1,1,0,1,1,96.4,1581.2,0.0,0,513.76,2047.76,2688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,75,0,0,0,0,0.0,1,1,41.2,0,1,15,0,0,0,0,0,0,0,0,1,69.5,69.5,0.0,0,41.2,190.7,3273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,65,1,0,0,1,1.0,36,1,24.54,1,1,5,0,0,0,0,0,1,1,1,1,85.25,3132.75,0.0,0,883.4399999999999,4016.19,3041,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,79,0,0,0,0,0.0,45,1,10.67,0,1,17,1,0,1,0,0,1,0,1,0,62.7,2791.5,0.0,0,480.15,3271.65,2654,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,73,0,0,0,0,0.0,25,1,46.34,1,1,22,0,1,1,0,1,1,0,1,0,105.95,2655.25,0.0,0,1158.5,3813.75,4283,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,79,0,0,0,0,0.0,39,1,41.93,1,1,23,0,0,0,0,1,1,0,0,1,95.65,3759.05,0.0,0,1635.27,5544.32,4892,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,70,1,0,0,1,1.0,31,1,47.95,0,1,21,0,0,1,1,1,1,0,1,1,98.9,2911.3,0.0,0,1486.45,4397.75,4050,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,71,0,0,0,0,0.0,3,1,30.25,1,1,28,0,0,0,0,0,0,0,1,1,76.05,231.8,0.0,0,90.75,322.55,2930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,69,0,0,0,0,0.0,1,1,33.84,0,1,5,0,0,0,0,0,0,0,1,1,69.75,69.75,0.0,0,33.84,103.59,5057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,70,0,0,0,0,0.0,33,1,17.24,1,1,25,0,1,1,1,1,1,1,0,1,110.45,3655.45,0.0,0,568.92,4294.37,3401,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,71,1,0,0,1,1.0,7,1,42.92,1,1,2,0,0,1,0,1,1,1,1,1,99.25,665.45,0.0,0,300.44,965.89,2487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,67,0,0,0,0,0.0,19,1,16.78,1,1,15,0,0,1,0,0,0,0,1,1,79.85,1471.75,0.0,0,318.82000000000005,1790.5700000000002,3715,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,67,1,0,0,1,2.0,8,1,26.99,0,1,2,0,0,0,0,1,0,0,1,1,80.45,583.45,0.0,0,215.92,799.37,3443,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,69,0,0,0,0,0.0,13,1,7.22,1,1,28,1,0,0,0,1,1,0,1,1,100.8,1308.1,0.0,0,93.86,1401.9599999999998,3269,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,75,0,0,0,0,0.0,10,1,7.51,0,1,18,0,0,0,0,0,1,0,1,1,79.25,793.55,0.0,0,75.1,868.65,3856,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,67,0,0,0,0,0.0,5,1,45.72,0,1,6,0,0,0,0,1,1,0,1,1,89.5,477.7,0.0,0,228.6,706.3,2718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,66,1,0,0,0,0.0,1,1,38.78,1,1,23,0,0,0,0,1,0,0,1,1,86.05,86.05,0.0,0,38.78,124.83,4843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,67,0,0,0,0,0.0,10,0,0.0,0,1,4,0,0,0,0,0,1,0,1,1,34.7,329.8,0.0,0,0.0,329.8,3244,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,71,1,0,0,1,1.0,53,1,21.67,1,1,6,1,0,0,1,0,0,0,0,1,60.05,3229.65,0.0,0,1148.51,4478.16,5271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,74,1,0,0,1,1.0,16,1,26.12,0,1,8,0,1,0,0,0,0,0,1,1,74.3,1178.25,0.0,0,417.92,1596.17,2076,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,70,0,0,0,0,0.0,9,1,17.56,1,1,27,0,0,0,0,0,0,0,1,1,74.55,622.9,0.0,0,158.04,747.6899999999999,3145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,76,1,0,0,1,1.0,32,1,43.51,1,1,22,0,0,1,1,1,1,0,1,1,104.9,3351.55,0.0,0,1392.32,4710.14,3966,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,67,1,0,0,1,1.0,1,1,17.36,1,1,29,0,0,0,0,0,0,0,0,1,74.4,74.4,0.0,0,17.36,121.76,5429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,80,0,0,0,0,0.0,8,1,14.89,0,1,20,0,0,0,0,0,0,0,1,1,69.7,560.85,0.0,0,119.12,679.97,3068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,67,1,0,0,1,1.0,12,1,30.63,1,1,27,0,1,1,0,1,0,0,1,1,98.1,1060.2,0.0,0,367.56,1378.7,2709,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,68,1,0,0,1,1.0,4,1,18.91,1,1,20,1,0,0,0,1,1,0,1,1,99.6,347.65,0.0,0,75.64,397.5,4708,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,69,1,0,0,1,1.0,70,1,17.45,1,1,20,0,1,1,0,1,1,0,1,1,102.95,7101.5,0.0,0,1221.5,8307.76,5005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,80,0,0,0,0,0.0,1,1,28.64,0,1,5,0,0,0,0,0,0,0,1,1,71.0,71.0,0.0,0,28.64,99.64,5345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,73,1,0,0,1,1.0,47,1,26.95,0,1,26,0,0,0,0,0,0,0,1,0,70.55,3309.25,0.0,0,1266.65,4548.91,4457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,73,1,0,0,1,1.0,1,1,37.3,0,1,8,0,0,0,0,0,0,0,1,1,69.25,69.25,0.0,0,37.3,106.55,4568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,65,0,0,0,0,0.0,12,1,28.63,0,1,7,0,1,1,1,0,0,0,0,1,83.8,1029.75,0.0,0,343.56,1408.73,5565,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,73,0,0,0,0,0.0,53,0,0.0,0,1,25,0,1,1,0,1,1,0,1,1,54.45,2854.55,0.0,0,0.0,2834.3900000000003,6280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,78,1,0,0,0,0.0,41,1,22.56,1,1,15,0,0,1,0,1,1,0,1,1,99.8,4259.3,0.0,0,924.96,5175.38,4726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,68,0,0,0,0,0.0,5,1,2.27,0,1,17,0,0,0,0,0,0,0,1,1,70.25,331.9,0.0,0,11.35,330.77,3684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,65,1,0,0,1,1.0,69,1,16.34,1,1,4,0,1,0,0,1,0,0,0,1,89.95,6143.15,0.0,0,1127.46,7373.82,6363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,67,0,0,0,0,0.0,14,1,16.32,1,1,11,0,0,0,0,0,0,0,1,1,74.95,1036.75,0.0,0,228.48,1225.94,2075,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,70,0,0,0,0,0.0,32,1,33.22,0,1,9,0,1,0,0,0,0,0,1,1,74.4,2276.95,0.0,0,1063.04,3295.68,2091,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,69,1,0,0,1,1.0,50,1,4.6,0,1,24,0,0,0,0,0,0,0,1,1,71.05,3444.85,0.0,0,230.0,3674.85,5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,73,0,0,0,0,0.0,2,0,0.0,0,1,13,0,0,1,0,0,0,0,1,1,30.4,78.65,0.0,0,0.0,78.65,4002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,74,0,0,0,0,0.0,23,1,17.62,1,1,29,0,1,1,0,1,1,0,1,1,106.4,2483.5,0.0,0,405.2600000000001,2888.76,5507,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,78,0,0,0,0,0.0,2,1,5.49,1,1,25,0,0,0,0,1,0,0,1,1,85.55,187.45,0.0,0,10.98,198.43,5512,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,77,1,0,0,1,1.0,30,1,6.23,0,1,4,0,1,1,0,0,0,0,1,1,79.65,2365.15,0.0,0,186.9,2552.05,2174,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,70,0,0,0,0,0.0,1,1,22.92,0,0,0,0,0,0,0,0,0,0,0,1,19.45,19.45,0.0,0,22.92,42.370000000000005,3848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,78,1,0,0,0,0.0,32,1,48.95,1,1,9,0,0,0,0,1,0,0,1,1,85.95,2628.6,0.0,0,1566.4,4195.0,2431,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0,75,0,0,0,0,0.0,16,1,36.83,0,1,16,0,0,0,1,1,0,0,1,0,59.4,1023.9,0.0,0,589.28,1613.1799999999998,5556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,75,0,0,0,0,0.0,38,1,47.39,1,1,2,0,0,0,1,1,1,0,1,1,99.55,3734.25,0.0,0,1800.82,5535.07,3474,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,76,0,0,0,0,0.0,2,1,12.96,0,1,20,0,1,1,1,0,1,0,1,1,95.1,180.25,0.0,0,25.92,206.17,4486,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1,70,1,0,0,1,1.0,17,1,9.5,0,1,16,0,0,0,0,0,1,0,1,0,81.5,1329.2,0.0,0,161.5,1490.7,3443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,67,1,0,0,1,1.0,3,0,0.0,0,1,20,0,0,0,0,1,0,0,1,1,36.45,93.7,0.0,0,0.0,93.7,3766,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0,69,0,0,0,0,0.0,1,0,0.0,0,1,21,0,0,0,0,0,0,0,1,0,25.05,25.05,0.0,0,0.0,25.05,4842,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
0,70,1,0,0,1,1.0,43,0,0.0,0,1,21,0,1,1,0,1,1,0,1,0,55.55,2342.2,0.0,0,0.0,2342.2,2573,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,74,1,0,0,1,2.0,10,1,46.5,1,1,4,0,0,0,0,0,1,0,1,1,86.65,856.65,0.0,0,465.0,1321.65,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,77,0,0,0,0,0.0,37,1,41.85,1,1,2,1,1,0,0,1,1,0,1,1,106.75,4056.75,0.0,0,1548.45,5605.2,5849,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,66,1,0,0,1,1.0,12,1,48.5,1,1,4,0,1,0,0,1,1,0,1,1,101.35,1218.55,0.0,0,582.0,1800.55,3967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,70,0,0,0,0,0.0,35,1,35.1,1,1,29,0,0,0,0,1,1,0,0,1,95.45,3474.05,0.0,0,1228.5,4782.55,2080,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,68,0,0,0,0,0.0,1,1,45.8,0,1,10,0,0,0,0,0,0,0,1,1,69.6,69.6,0.0,0,45.8,115.4,2151,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,65,0,0,0,0,0.0,1,1,18.37,0,1,13,0,0,0,0,1,0,0,1,0,78.45,78.45,0.0,0,18.37,96.82,2139,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,76,0,0,0,0,0.0,9,1,12.91,1,1,21,0,0,0,0,0,1,0,1,1,84.45,762.5,0.0,0,116.19,878.69,3543,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,73,0,0,0,0,0.0,38,1,5.75,0,1,30,0,1,1,1,1,0,0,1,1,70.15,2497.35,0.0,0,218.5,2715.85,2645,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,70,0,0,0,0,0.0,51,1,19.49,1,1,11,0,0,1,0,1,1,0,1,1,97.8,4913.3,0.0,0,993.99,5907.29,6204,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,68,0,0,0,0,0.0,5,1,41.83,1,1,25,0,0,0,0,1,0,0,1,1,83.15,446.05,0.0,0,209.15,655.2,2516,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,77,0,0,0,0,0.0,2,1,23.46,1,1,25,0,0,0,0,0,0,0,1,1,75.45,158.4,0.0,0,46.92,205.32,3350,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,73,0,0,0,0,0.0,2,1,25.74,0,1,6,1,1,0,0,0,0,0,1,0,54.85,104.2,0.0,0,51.48,155.68,3016,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,71,1,0,0,1,1.0,1,1,4.89,1,1,11,0,0,0,0,1,1,0,1,1,95.1,95.1,0.0,0,4.89,99.99,5795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,69,1,0,0,1,1.0,53,1,7.94,1,1,6,0,1,0,0,1,1,0,1,1,101.9,5549.4,0.0,0,420.82,5970.219999999999,5884,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,80,1,0,0,1,1.0,51,1,22.14,1,1,30,1,0,1,0,1,0,0,1,1,93.8,4750.95,0.0,0,1129.14,5880.09,4788,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,66,1,0,0,0,0.0,72,1,6.03,1,1,2,0,1,1,0,1,1,0,1,1,104.15,7689.95,0.0,0,434.16,8124.11,5925,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,79,0,0,0,0,0.0,5,1,4.59,0,1,11,0,0,0,0,1,1,0,1,1,91.4,449.75,0.0,0,22.95,472.7,2834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,80,0,0,0,0,0.0,1,1,28.49,1,1,18,0,0,0,0,0,0,0,1,1,75.35,75.35,0.0,0,28.49,103.84,4403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,78,0,0,0,0,0.0,11,1,4.1,1,1,5,0,0,0,0,0,1,0,1,1,84.8,906.85,0.0,0,45.1,951.95,5118,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,67,1,0,0,1,1.0,50,1,31.56,1,1,4,0,1,1,0,1,0,0,0,1,95.05,4888.7,0.0,0,1578.0,6516.7,5863,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,73,0,0,0,0,0.0,5,1,18.69,0,1,28,0,0,1,0,0,0,0,1,0,50.35,237.25,0.0,0,93.45,330.7,4618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,75,0,0,0,0,0.0,5,1,36.36,1,1,12,0,1,0,0,0,1,0,1,1,89.8,502.6,0.0,0,181.8,684.4000000000001,2960,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,67,0,0,0,0,0.0,9,1,10.66,1,1,15,0,1,0,0,1,1,0,1,1,99.45,919.4,0.0,0,95.94,1015.34,2313,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,75,0,0,0,0,0.0,2,1,9.55,0,1,28,0,0,0,0,0,0,0,1,1,70.2,115.95,0.0,0,19.1,135.05,2767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,80,1,0,0,1,2.0,51,1,43.58,1,1,22,0,1,1,0,0,0,0,1,1,84.2,4146.05,0.0,0,2222.58,6368.63,6245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,72,1,0,0,0,0.0,26,1,1.26,1,1,18,0,1,1,0,1,1,1,0,0,105.75,2710.25,0.0,0,32.76,2833.01,3157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,70,1,0,0,1,1.0,18,0,0.0,0,1,12,0,0,1,0,1,1,1,1,1,48.35,810.7,0.0,0,0.0,810.7,2167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,73,1,0,0,1,1.0,1,1,24.24,0,1,9,1,0,0,0,0,0,0,1,1,49.55,49.55,0.0,0,24.24,73.78999999999999,4989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,75,1,0,0,1,1.0,2,1,6.86,0,1,20,0,1,0,0,0,0,0,1,0,50.15,115.1,0.0,0,13.72,128.82,5461,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1,70,1,0,0,1,1.0,29,1,35.38,1,1,21,0,1,1,0,0,1,1,0,1,95.9,2745.2,0.0,0,1026.02,3821.22,2151,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,77,0,0,0,0,0.0,1,0,0.0,0,1,15,0,0,0,0,0,0,0,1,0,25.25,25.25,0.0,0,0.0,25.25,4628,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,80,1,0,0,1,1.0,46,1,5.36,1,1,22,0,0,1,0,1,1,0,1,1,101.0,4680.05,0.0,0,246.56,4926.610000000001,2436,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,78,0,0,0,0,0.0,1,1,24.75,0,1,22,0,0,0,0,0,0,0,0,1,71.15,71.15,0.0,0,24.75,115.9,5287,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,69,0,0,0,0,0.0,20,1,11.82,1,1,5,1,0,0,0,0,0,0,1,1,79.15,1520.9,0.0,0,236.4,1757.3000000000002,4997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,71,1,0,0,1,1.0,46,1,48.62,0,1,3,0,0,0,0,0,1,0,0,1,80.4,3605.2,0.0,0,2236.52,5861.719999999999,4876,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,70,0,0,0,0,0.0,2,1,25.19,1,1,14,0,0,0,0,1,1,0,1,1,93.85,196.75,0.0,0,50.38,247.13,4998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,66,0,0,0,0,0.0,1,1,26.22,0,1,22,1,0,1,0,0,0,0,1,1,55.8,55.8,0.0,0,26.22,82.02,5527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,77,0,0,0,0,0.0,41,1,42.06,1,1,21,0,0,1,0,1,1,0,1,1,98.4,4187.75,0.0,0,1724.46,5912.21,2169,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,71,1,0,0,1,1.0,66,1,30.03,1,1,15,1,1,1,1,1,0,0,0,0,79.4,5154.6,0.0,0,1981.98,7286.58,5910,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
1,68,0,0,0,0,0.0,35,1,39.69,1,1,25,0,0,1,0,1,1,0,1,1,101.4,3496.3,0.0,0,1389.15,4885.45,3689,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,71,1,0,0,0,0.0,10,1,16.88,1,1,24,0,0,1,0,0,1,0,1,1,89.8,914.3,0.0,0,168.79999999999998,1083.1,5124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,79,0,0,0,0,0.0,26,1,34.69,0,1,27,0,0,0,0,1,1,0,1,1,91.25,2351.8,0.0,0,901.94,3253.74,5154,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,80,0,0,0,0,0.0,18,1,2.36,1,1,21,0,1,0,1,0,0,0,1,1,85.45,1505.85,0.0,0,42.48,1548.33,5145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,65,0,0,0,0,0.0,1,1,28.46,0,1,12,0,0,0,0,0,0,0,1,1,71.65,71.65,0.0,0,28.46,100.11,5674,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,70,0,0,0,0,0.0,1,1,48.95,1,1,23,0,0,0,0,0,0,0,1,1,74.2,74.2,0.0,0,48.95,123.15,4684,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1,68,1,0,0,1,7.5,43,1,31.25,1,1,20,0,1,0,0,1,1,0,0,1,101.0,4388.4,0.0,0,1343.75,5882.15,3123,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,80,1,0,0,1,3.0,25,1,33.63,1,1,25,1,0,0,0,0,1,0,1,1,89.05,2177.45,0.0,0,840.7500000000001,3018.2,2673,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
